iter,prompt_id,R_total,R_syn,s2_JS,s3_EV,R_opt,parsed_ok,js_ok,ev_ok,opt_ran,run_id,method
2,p029,0.23243190509526812,1.0,0.24848902055981686,0.0,,True,False,False,False,run_1,NoHierarchy
3,p029,0.4707939973792706,1.0,0.5440982222761674,0.3475518808433772,,True,True,False,False,run_1,NoHierarchy
4,p029,0.25672556918722483,1.0,0.36756733883853876,0.0,,True,False,False,False,run_1,NoHierarchy
5,p029,0.5091475353721143,1.0,0.5562300483322264,0.45482320541070376,,True,True,False,False,run_1,NoHierarchy
6,p029,0.30445040560095765,1.0,0.4624314073405368,0.0,,True,False,False,False,run_1,NoHierarchy
7,p029,0.5118278888982823,1.0,0.5399568840471646,0.46979852893623436,,True,True,False,False,run_1,NoHierarchy
0,p030,0.2576331206286077,1.0,0.30478552025654515,0.0,,True,False,False,False,run_1,NoHierarchy
1,p030,0.28679500359464505,1.0,0.4036299411862959,0.0,,True,False,False,False,run_1,NoHierarchy
2,p030,0.2509090783510376,1.0,0.3388442861446186,0.0,,True,False,False,False,run_1,NoHierarchy
3,p030,0.2346092184294471,1.0,0.273696035189278,0.0,,True,False,False,False,run_1,NoHierarchy
4,p030,0.2860865290894756,1.0,0.47330507474807165,0.0,,True,False,False,False,run_1,NoHierarchy
5,p030,0.3140320839679463,1.0,0.4790011530034363,0.0,,True,False,False,False,run_1,NoHierarchy
6,p030,0.31417934083576043,1.0,0.4636626570888482,0.0,,True,False,False,False,run_1,NoHierarchy
7,p030,0.7039430333240558,1.0,0.5239094337121405,0.6053687376322979,0.6938224967841102,True,True,True,True,run_1,NoHierarchy
0,p031,0.18655186150410055,1.0,0.10087691592397602,0.0,,True,False,False,False,run_1,NoHierarchy
1,p031,0.2929791238405465,1.0,0.3793514615112128,0.0,,True,False,False,False,run_1,NoHierarchy
2,p031,0.30582750999949965,1.0,0.32296308328020157,0.0,,True,False,False,False,run_1,NoHierarchy
3,p031,0.28847525242693295,1.0,0.3231894486115586,0.0,,True,False,False,False,run_1,NoHierarchy
4,p031,0.46999100536660593,1.0,0.5146133988227248,0.4367181756141957,,True,True,False,False,run_1,NoHierarchy
5,p031,0.26444271964655397,1.0,0.4450422713406052,0.0,,True,False,False,False,run_1,NoHierarchy
6,p031,0.4263024899849351,1.0,0.5090242593619201,0.34748180722846767,,True,True,False,False,run_1,NoHierarchy
7,p031,0.29483428562802194,1.0,0.477337722941995,0.0,,True,False,False,False,run_1,NoHierarchy
0,p032,0.0,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
1,p032,0.2956031944436547,1.0,0.2308413144964882,0.0,,True,False,False,False,run_1,NoHierarchy
2,p032,0.23984268516509927,1.0,0.2899815466588068,0.0,,True,False,False,False,run_1,NoHierarchy
3,p032,0.0,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
4,p032,0.2878037171760298,1.0,0.3495560646868935,0.0,,True,False,False,False,run_1,NoHierarchy
5,p032,0.2765832786375595,1.0,0.31008412822775183,0.0,,True,False,False,False,run_1,NoHierarchy
6,p032,0.31125103375571117,1.0,0.3831960578719214,0.0,,True,False,False,False,run_1,NoHierarchy
7,p032,0.30335492207774145,1.0,0.48181183686307144,0.0,,True,False,False,False,run_1,NoHierarchy
0,p033,0.2650129820062558,1.0,0.3724198666386994,0.0,,True,False,False,False,run_1,NoHierarchy
1,p033,0.2897608609315596,1.0,0.4614174815196462,0.0,,True,False,False,False,run_1,NoHierarchy
2,p033,0.26972002713453863,1.0,0.4121831786238121,0.0,,True,False,False,False,run_1,NoHierarchy
3,p033,0.47658556263714863,1.0,0.5234523825026324,0.421718492560937,,True,True,False,False,run_1,NoHierarchy
4,p033,0.6538505079930899,1.0,0.5329490645519718,0.5556143453854149,0.5372237889205588,True,True,True,True,run_1,NoHierarchy
5,p033,0.3238570952214341,1.0,0.4518966739207345,0.0,,True,False,False,False,run_1,NoHierarchy
6,p033,0.734440914942515,1.0,0.6720673398405612,0.5736974087047643,0.5078717879269564,True,True,True,True,run_1,NoHierarchy
7,p033,0.7899300482071406,1.0,0.6898987350318189,0.7121602873219052,0.6849594493604022,True,True,True,True,run_1,NoHierarchy
0,p034,0.2584546556133446,1.0,0.32527452813245744,0.0,,True,False,False,False,run_1,NoHierarchy
1,p034,0.2805811733499129,1.0,0.2974243926063319,0.0,,True,False,False,False,run_1,NoHierarchy
2,p034,0.3050279706743273,1.0,0.38181752017963505,0.0,,True,False,False,False,run_1,NoHierarchy
3,p034,0.26813190678572046,1.0,0.3657424931500886,0.0,,True,False,False,False,run_1,NoHierarchy
4,p034,0.30902448010255784,1.0,0.48091866482264345,0.0,,True,False,False,False,run_1,NoHierarchy
5,p034,0.5481838865451532,1.0,0.5422588876268408,0.4410144149940967,,True,True,False,False,run_1,NoHierarchy
6,p034,0.5539960661370906,1.0,0.6023263321830156,0.5433554816729711,,True,True,False,False,run_1,NoHierarchy
7,p034,0.5759103854410745,1.0,0.6507128201679395,0.47879571227441564,,True,True,False,False,run_1,NoHierarchy
0,p035,0.3737568545705939,1.0,0.42513434865456234,0.0,,True,False,False,False,run_1,NoHierarchy
1,p035,0.27033128355579006,1.0,0.4114674810286213,0.0,,True,False,False,False,run_1,NoHierarchy
2,p035,0.23834632718478607,1.0,0.3216978405218782,0.0,,True,False,False,False,run_1,NoHierarchy
3,p035,0.2930653743701824,1.0,0.43636531268892054,0.0,,True,False,False,False,run_1,NoHierarchy
4,p035,0.258960068421006,1.0,0.41285511535383496,0.0,,True,False,False,False,run_1,NoHierarchy
5,p035,0.6992756057513302,1.0,0.5376687087507538,0.554009784985033,0.5127408188524182,True,True,True,True,run_1,NoHierarchy
6,p035,0.7042882655550132,1.0,0.5588149100950686,0.6316953805680068,0.5629079440783686,True,True,True,True,run_1,NoHierarchy
7,p035,0.6988157309445058,1.0,0.5157940515950836,0.6646903210293444,0.5580848854132782,True,True,True,True,run_1,NoHierarchy
0,p036,0.2226870762661523,1.0,0.2741293945164537,0.0,,True,False,False,False,run_1,NoHierarchy
1,p036,0.2821602870315155,1.0,0.40155012750552443,0.0,,True,False,False,False,run_1,NoHierarchy
2,p036,0.2878511036049991,1.0,0.38169402259640817,0.0,,True,False,False,False,run_1,NoHierarchy
3,p036,0.20892590332005348,1.0,0.1928163678630046,0.0,,True,False,False,False,run_1,NoHierarchy
4,p036,0.23931901778724374,1.0,0.33849094738381647,0.0,,True,False,False,False,run_1,NoHierarchy
5,p036,0.4677449874552243,1.0,0.5044088686564902,0.4234240859158669,,True,True,False,False,run_1,NoHierarchy
6,p036,0.5277293128284324,1.0,0.5268593076646793,0.5178330426133329,,True,True,False,False,run_1,NoHierarchy
7,p036,0.0,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
0,p037,0.20616133757033017,1.0,0.13181252003047894,0.0,,True,False,False,False,run_1,NoHierarchy
1,p037,0.26288502627105914,1.0,0.3414782051191907,0.0,,True,False,False,False,run_1,NoHierarchy
2,p037,0.0362811002325976,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
3,p037,0.0,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
4,p037,0.27403712642958544,1.0,0.3515274435473035,0.0,,True,False,False,False,run_1,NoHierarchy
5,p037,0.28561020237223483,1.0,0.4103567972392777,0.0,,True,False,False,False,run_1,NoHierarchy
6,p037,0.2517306473800852,1.0,0.3203622358199976,0.0,,True,False,False,False,run_1,NoHierarchy
7,p037,0.5801718170724076,1.0,0.6379654971357631,0.5126523998542609,,True,True,False,False,run_1,NoHierarchy
0,p038,0.23394712562235148,1.0,0.15492512196613692,0.0,,True,False,False,False,run_1,NoHierarchy
1,p038,0.0,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
2,p038,0.24440128787112714,1.0,0.1948692694563856,0.0,,True,False,False,False,run_1,NoHierarchy
3,p038,0.22835836493924477,1.0,0.2378556996198892,0.0,,True,False,False,False,run_1,NoHierarchy
4,p038,0.0,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
5,p038,0.2905573672698827,1.0,0.3873547829357853,0.0,,True,False,False,False,run_1,NoHierarchy
6,p038,0.4132179591571827,1.0,0.5736553054979925,0.1959214706201028,,True,True,False,False,run_1,NoHierarchy
7,p038,0.2765678183954454,1.0,0.4461375762054305,0.0,,True,False,False,False,run_1,NoHierarchy
0,p039,0.2613323799476558,1.0,0.1952632404425221,0.0,,True,False,False,False,run_1,NoHierarchy
1,p039,0.0,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
2,p039,0.5094278637475451,1.0,0.5200663024336345,0.4312576195243289,,True,True,False,False,run_1,NoHierarchy
3,p039,0.32110311213139714,1.0,0.48276537773684836,0.0,,True,False,False,False,run_1,NoHierarchy
4,p039,0.25955113984817013,1.0,0.28455597383440967,0.0,,True,False,False,False,run_1,NoHierarchy
5,p039,0.2820958956474433,1.0,0.47867860418790054,0.0,,True,False,False,False,run_1,NoHierarchy
6,p039,0.5044186647402317,1.0,0.5350966741347947,0.4178556494028724,,True,True,False,False,run_1,NoHierarchy
7,p039,0.3032692997920557,1.0,0.48667714658211936,0.0,,True,False,False,False,run_1,NoHierarchy
0,p040,0.24436527240160888,1.0,0.2969104742032288,0.0,,True,False,False,False,run_1,NoHierarchy
1,p040,0.27902383517898394,1.0,0.44067148537718526,0.0,,True,False,False,False,run_1,NoHierarchy
2,p040,0.295801847865673,1.0,0.4928601090020653,0.0,,True,False,False,False,run_1,NoHierarchy
3,p040,0.2858656928715843,1.0,0.3675730136443306,0.0,,True,False,False,False,run_1,NoHierarchy
4,p040,0.7163677293265803,1.0,0.5790996894095322,0.6330805505491235,0.6037937490589931,True,True,True,True,run_1,NoHierarchy
5,p040,0.3195140604366375,1.0,0.4241581159627495,0.0,,True,False,False,False,run_1,NoHierarchy
6,p040,0.4872912457073571,1.0,0.5601601826469108,0.41926657612224916,,True,True,False,False,run_1,NoHierarchy
7,p040,0.015830076263477946,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
0,p041,0.0,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
1,p041,0.23558142594942,1.0,0.19431524827377408,0.0,,True,False,False,False,run_1,NoHierarchy
2,p041,0.22721815786581848,1.0,0.13106542045148728,0.0,,True,False,False,False,run_1,NoHierarchy
3,p041,0.24899711336157046,1.0,0.2416406705206728,0.0,,True,False,False,False,run_1,NoHierarchy
4,p041,0.2406740867136681,1.0,0.3100791620542857,0.0,,True,False,False,False,run_1,NoHierarchy
5,p041,0.2748930588780567,1.0,0.4012469065069168,0.0,,True,False,False,False,run_1,NoHierarchy
6,p041,0.4145573695520613,1.0,0.5198859433176519,0.30857767230718897,,True,True,False,False,run_1,NoHierarchy
7,p041,0.32471789154735103,1.0,0.49080421303079347,0.0,,True,False,False,False,run_1,NoHierarchy
0,p042,0.239855180005317,1.0,0.23761653581690373,0.0,,True,False,False,False,run_1,NoHierarchy
1,p042,0.2238604894088033,1.0,0.1905382587418609,0.0,,True,False,False,False,run_1,NoHierarchy
2,p042,0.0,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
3,p042,0.2390644253956548,1.0,0.31360683269295403,0.0,,True,False,False,False,run_1,NoHierarchy
4,p042,0.29254212080714564,1.0,0.3412152176035057,0.0,,True,False,False,False,run_1,NoHierarchy
5,p042,0.28765687913687193,1.0,0.46645989980122726,0.0,,True,False,False,False,run_1,NoHierarchy
6,p042,0.5024373462952028,1.0,0.5106365330370641,0.4632145120664112,,True,True,False,False,run_1,NoHierarchy
7,p042,0.7010469571521526,1.0,0.5516667134250428,0.5773806276812721,0.5719972338696994,True,True,True,True,run_1,NoHierarchy
0,p043,0.275824451497404,1.0,0.24097346226619382,0.0,,True,False,False,False,run_1,NoHierarchy
1,p043,0.2529403275638867,1.0,0.3990275481431007,0.0,,True,False,False,False,run_1,NoHierarchy
2,p043,0.2587195589500194,1.0,0.31896944327976323,0.0,,True,False,False,False,run_1,NoHierarchy
3,p043,0.5148271653067273,1.0,0.5043532964302987,0.45567762158522723,,True,True,False,False,run_1,NoHierarchy
4,p043,0.32874785956677444,1.0,0.4105521831331361,0.0,,True,False,False,False,run_1,NoHierarchy
5,p043,0.512506713866691,1.0,0.5403242905180764,0.5220695900204388,,True,True,False,False,run_1,NoHierarchy
6,p043,0.515258754871751,1.0,0.5173302087415287,0.5413406720370172,,True,True,False,False,run_1,NoHierarchy
7,p043,0.7117118450694601,1.0,0.709930881625594,0.5608669566431854,0.6163636692802754,True,True,True,True,run_1,NoHierarchy
0,p044,0.22464743365125206,1.0,0.33005447302143254,0.0,,True,False,False,False,run_1,NoHierarchy
1,p044,0.26655109155771434,1.0,0.3648231123206691,0.0,,True,False,False,False,run_1,NoHierarchy
2,p044,0.2811851580032501,1.0,0.38577024037653307,0.0,,True,False,False,False,run_1,NoHierarchy
3,p044,0.2919210871268515,1.0,0.44426123481107493,0.0,,True,False,False,False,run_1,NoHierarchy
4,p044,0.29419978107104583,1.0,0.46090056627361786,0.0,,True,False,False,False,run_1,NoHierarchy
5,p044,0.50785097192425,1.0,0.584872802882182,0.4673553379654469,,True,True,False,False,run_1,NoHierarchy
6,p044,0.2908624666312372,1.0,0.4608532922254083,0.0,,True,False,False,False,run_1,NoHierarchy
7,p044,0.793231211444986,1.0,0.7241327987555801,0.7033339855624595,0.8174330297839683,True,True,True,True,run_1,NoHierarchy
0,p045,0.24860229645901757,1.0,0.21817365443918474,0.0,,True,False,False,False,run_1,NoHierarchy
1,p045,0.008139557914704103,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
2,p045,0.23796709866865623,1.0,0.21154668119683254,0.0,,True,False,False,False,run_1,NoHierarchy
3,p045,0.26429804779936256,1.0,0.3709787841161808,0.0,,True,False,False,False,run_1,NoHierarchy
4,p045,0.2659680721620093,1.0,0.39148087149750527,0.0,,True,False,False,False,run_1,NoHierarchy
5,p045,0.4843211165066986,1.0,0.5157630947754465,0.4169944344984566,,True,True,False,False,run_1,NoHierarchy
6,p045,0.6589595050208429,1.0,0.5443658201638363,0.5547677123881419,0.47641804440130636,True,True,True,True,run_1,NoHierarchy
7,p045,0.30731868786342936,1.0,0.4185928587063218,0.0,,True,False,False,False,run_1,NoHierarchy
0,p046,0.23515640108915375,1.0,0.18838043822998213,0.0,,True,False,False,False,run_1,NoHierarchy
1,p046,0.23113882255531126,1.0,0.20859175272254743,0.0,,True,False,False,False,run_1,NoHierarchy
2,p046,0.23183108646128509,1.0,0.23295167555610458,0.0,,True,False,False,False,run_1,NoHierarchy
3,p046,0.2569408675508405,1.0,0.3684413824635572,0.0,,True,False,False,False,run_1,NoHierarchy
4,p046,0.2517214779327969,1.0,0.37102747641237266,0.0,,True,False,False,False,run_1,NoHierarchy
5,p046,0.2467079048466975,1.0,0.3672552029390129,0.0,,True,False,False,False,run_1,NoHierarchy
6,p046,0.4864645037570767,1.0,0.540563383518276,0.3993860236239417,,True,True,False,False,run_1,NoHierarchy
7,p046,0.007307760748447585,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
0,p047,0.23713088028639134,1.0,0.30603357462706127,0.0,,True,False,False,False,run_1,NoHierarchy
1,p047,0.3014613640880077,1.0,0.3859815816430249,0.0,,True,False,False,False,run_1,NoHierarchy
2,p047,0.32591608592693566,1.0,0.34518265777053136,0.0,,True,False,False,False,run_1,NoHierarchy
3,p047,0.32060153952201187,1.0,0.4833923371698169,0.0,,True,False,False,False,run_1,NoHierarchy
4,p047,0.29819160065321215,1.0,0.3318445255823364,0.0,,True,False,False,False,run_1,NoHierarchy
5,p047,0.2858826758638182,1.0,0.386383475168369,0.0,,True,False,False,False,run_1,NoHierarchy
6,p047,0.685423746065092,1.0,0.5872501586885518,0.5751916648148753,0.5753613027311587,True,True,True,True,run_1,NoHierarchy
7,p047,0.5235873806272452,1.0,0.5999827638845481,0.4635947421769787,,True,True,False,False,run_1,NoHierarchy
0,p048,0.018590092470739995,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
1,p048,0.2531707937550669,1.0,0.2399650491321745,0.0,,True,False,False,False,run_1,NoHierarchy
2,p048,0.0,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
3,p048,0.2319507201751621,1.0,0.24282266020232124,0.0,,True,False,False,False,run_1,NoHierarchy
4,p048,0.2307138013723874,1.0,0.36013647587683567,0.0,,True,False,False,False,run_1,NoHierarchy
5,p048,0.5476364412374168,1.0,0.5111185654232628,0.5767184238311027,,True,True,True,False,run_1,NoHierarchy
6,p048,0.2875296612213722,1.0,0.4634527676677582,0.0,,True,False,False,False,run_1,NoHierarchy
7,p048,0.3000488249842994,1.0,0.479877881378,0.0,,True,False,False,False,run_1,NoHierarchy
0,p049,0.004081451211686742,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
1,p049,0.2649500808601436,1.0,0.29795127965015866,0.0,,True,False,False,False,run_1,NoHierarchy
2,p049,0.2976074248015014,1.0,0.37957255884571356,0.0,,True,False,False,False,run_1,NoHierarchy
3,p049,0.26446734726210436,1.0,0.4258198020468467,0.0,,True,False,False,False,run_1,NoHierarchy
4,p049,0.45835013563041105,1.0,0.5234693474807804,0.3545664620329946,,True,True,False,False,run_1,NoHierarchy
5,p049,0.6908305936348745,1.0,0.555133020422844,0.6186660558462009,0.6049560737049334,True,True,True,True,run_1,NoHierarchy
6,p049,0.2875491737475893,1.0,0.4395907650574223,0.0,,True,False,False,False,run_1,NoHierarchy
7,p049,0.7078724245409922,1.0,0.6103708540603319,0.6043496550623627,0.6630548808076039,True,True,True,True,run_1,NoHierarchy
0,p050,0.2407440340175911,1.0,0.25102081045070107,0.0,,True,False,False,False,run_1,NoHierarchy
1,p050,0.2390326078039006,1.0,0.23939052795937238,0.0,,True,False,False,False,run_1,NoHierarchy
2,p050,0.2696014852817978,1.0,0.36172246155942006,0.0,,True,False,False,False,run_1,NoHierarchy
3,p050,0.26047731562805465,1.0,0.38577682698422255,0.0,,True,False,False,False,run_1,NoHierarchy
4,p050,0.02116590085094631,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
5,p050,0.29848549639404454,1.0,0.4858802893815608,0.0,,True,False,False,False,run_1,NoHierarchy
6,p050,0.2982698724073954,1.0,0.49185657893736345,0.0,,True,False,False,False,run_1,NoHierarchy
7,p050,0.4461502460861655,1.0,0.5064332358195784,0.39303373526341934,,True,True,False,False,run_1,NoHierarchy
0,p051,0.0,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
1,p051,0.23810968087756626,1.0,0.20654539279633696,0.0,,True,False,False,False,run_1,NoHierarchy
2,p051,0.22907923851596135,1.0,0.3172799289628576,0.0,,True,False,False,False,run_1,NoHierarchy
3,p051,0.247375577802982,1.0,0.23868117388953344,0.0,,True,False,False,False,run_1,NoHierarchy
4,p051,0.31760716062453653,1.0,0.457393313988718,0.0,,True,False,False,False,run_1,NoHierarchy
5,p051,0.29006813966882034,1.0,0.44427650877010316,0.0,,True,False,False,False,run_1,NoHierarchy
6,p051,0.2763187538455645,1.0,0.4489372368707054,0.0,,True,False,False,False,run_1,NoHierarchy
7,p051,0.48303028378943125,1.0,0.5429509876462592,0.4464329353481662,,True,True,False,False,run_1,NoHierarchy
0,p052,0.22865166066661496,1.0,0.1815114009806683,0.0,,True,False,False,False,run_1,NoHierarchy
1,p052,0.28128291257794596,1.0,0.2522660108308525,0.0,,True,False,False,False,run_1,NoHierarchy
2,p052,0.27679499790884254,1.0,0.3912996023441874,0.0,,True,False,False,False,run_1,NoHierarchy
3,p052,0.21986410032919823,1.0,0.29318683540980595,0.0,,True,False,False,False,run_1,NoHierarchy
4,p052,0.2728002386930012,1.0,0.416370848210644,0.0,,True,False,False,False,run_1,NoHierarchy
5,p052,0.28388575148912965,1.0,0.43938204697066496,0.0,,True,False,False,False,run_1,NoHierarchy
6,p052,0.4718129177109675,1.0,0.5411816708747206,0.40832416025845236,,True,True,False,False,run_1,NoHierarchy
7,p052,0.29700845831007,1.0,0.48179495471263606,0.0,,True,False,False,False,run_1,NoHierarchy
0,p053,0.2593154042422996,1.0,0.37751823115361427,0.0,,True,False,False,False,run_1,NoHierarchy
1,p053,0.28630654518178683,1.0,0.39868865300600403,0.0,,True,False,False,False,run_1,NoHierarchy
2,p053,0.2993898571959651,1.0,0.3544684883135325,0.0,,True,False,False,False,run_1,NoHierarchy
3,p053,0.3184194204460467,1.0,0.43684608858934715,0.0,,True,False,False,False,run_1,NoHierarchy
4,p053,0.2834722519328808,1.0,0.4557158379715846,0.0,,True,False,False,False,run_1,NoHierarchy
5,p053,0.6707853606723779,1.0,0.5885312653157823,0.561725106126057,0.5485164498768059,True,True,True,True,run_1,NoHierarchy
6,p053,0.6784801575096897,1.0,0.5278221218758429,0.5923751385602511,0.5960852975937508,True,True,True,True,run_1,NoHierarchy
7,p053,0.5478599622915696,1.0,0.5607351076622192,0.5051602656456176,,True,True,False,False,run_1,NoHierarchy
0,p054,0.2577483248502278,1.0,0.3678706334691235,0.0,,True,False,False,False,run_1,NoHierarchy
1,p054,0.27327009634202837,1.0,0.2585421572993668,0.0,,True,False,False,False,run_1,NoHierarchy
2,p054,0.28581228584335083,1.0,0.40254759190744055,0.0,,True,False,False,False,run_1,NoHierarchy
3,p054,0.2855238291647217,1.0,0.460866231229365,0.0,,True,False,False,False,run_1,NoHierarchy
4,p054,0.5181839920493603,1.0,0.6070684727041415,0.4106029542050662,,True,True,False,False,run_1,NoHierarchy
5,p054,0.42765565657953303,1.0,0.51475860656082,0.32005668491308403,,True,True,False,False,run_1,NoHierarchy
6,p054,0.5802878891977711,1.0,0.5546573629825055,0.5309465563307761,,True,True,False,False,run_1,NoHierarchy
7,p054,0.6142295096147604,1.0,0.5680558272622556,0.7078429246887028,,True,True,True,False,run_1,NoHierarchy
0,p055,0.024107656738573548,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
1,p055,0.2468914089258348,1.0,0.2609611293358755,0.0,,True,False,False,False,run_1,NoHierarchy
2,p055,0.27700311324055504,1.0,0.4007323242526705,0.0,,True,False,False,False,run_1,NoHierarchy
3,p055,0.2995094447626478,1.0,0.4157056364641599,0.0,,True,False,False,False,run_1,NoHierarchy
4,p055,0.4927170038607433,1.0,0.5450756460165151,0.3817584093840341,,True,True,False,False,run_1,NoHierarchy
5,p055,0.3078468892755363,1.0,0.4493793763404958,0.0,,True,False,False,False,run_1,NoHierarchy
6,p055,0.3000808624935574,1.0,0.47674558505080045,0.0,,True,False,False,False,run_1,NoHierarchy
7,p055,0.2664336919879982,1.0,0.44088079047507756,0.0,,True,False,False,False,run_1,NoHierarchy
0,p056,0.2282148926844696,1.0,0.1502086671378442,0.0,,True,False,False,False,run_1,NoHierarchy
1,p056,0.2021590663557815,1.0,0.10668360993756762,0.0,,True,False,False,False,run_1,NoHierarchy
2,p056,0.23965213786481526,1.0,0.2147129492556199,0.0,,True,False,False,False,run_1,NoHierarchy
3,p056,0.26001584412593626,1.0,0.33308559111962577,0.0,,True,False,False,False,run_1,NoHierarchy
4,p056,0.23591733034944384,1.0,0.16442438389246716,0.0,,True,False,False,False,run_1,NoHierarchy
5,p056,0.24356501325762364,1.0,0.26876187617590674,0.0,,True,False,False,False,run_1,NoHierarchy
6,p056,0.2352300795511574,1.0,0.28475646466601584,0.0,,True,False,False,False,run_1,NoHierarchy
7,p056,0.289928968294357,1.0,0.35418179809689915,0.0,,True,False,False,False,run_1,NoHierarchy
0,p057,0.24761254925760723,1.0,0.3109614360999179,0.0,,True,False,False,False,run_1,NoHierarchy
1,p057,0.28242250273709646,1.0,0.34809024459557003,0.0,,True,False,False,False,run_1,NoHierarchy
2,p057,0.44038904149668573,1.0,0.5611130956988988,0.3777037683618624,,True,True,False,False,run_1,NoHierarchy
3,p057,0.26567314649320084,1.0,0.4644972456884574,0.0,,True,False,False,False,run_1,NoHierarchy
4,p057,0.298735307706777,1.0,0.4862740432014956,0.0,,True,False,False,False,run_1,NoHierarchy
5,p057,0.5052402867961289,1.0,0.5872357817531382,0.40113983100617023,,True,True,False,False,run_1,NoHierarchy
6,p057,0.6961728943521491,1.0,0.622019811291041,0.5879966001631458,0.5395298826473421,True,True,True,True,run_1,NoHierarchy
7,p057,0.6666353556165686,1.0,0.5333257075096942,0.59026076894765,0.4878685295177726,True,True,True,True,run_1,NoHierarchy
0,p058,0.25931714511471343,1.0,0.2988333710269547,0.0,,True,False,False,False,run_1,NoHierarchy
1,p058,0.2459431856281048,1.0,0.33520323370949573,0.0,,True,False,False,False,run_1,NoHierarchy
2,p058,0.2573731496907986,1.0,0.3634727729713654,0.0,,True,False,False,False,run_1,NoHierarchy
3,p058,0.0,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
4,p058,0.29139561656731616,1.0,0.47129354792912015,0.0,,True,False,False,False,run_1,NoHierarchy
5,p058,0.2879620560071095,1.0,0.378343668774438,0.0,,True,False,False,False,run_1,NoHierarchy
6,p058,0.26125623906826145,1.0,0.41221641728512853,0.0,,True,False,False,False,run_1,NoHierarchy
7,p058,0.4767828811877844,1.0,0.5641740048084664,0.4194918406000522,,True,True,False,False,run_1,NoHierarchy
0,p059,0.18596278212096806,1.0,0.11089863672799266,0.0,,True,False,False,False,run_1,NoHierarchy
1,p059,0.21778614992874026,1.0,0.17308496919954203,0.0,,True,False,False,False,run_1,NoHierarchy
2,p059,0.3156189408924392,1.0,0.4782457855159137,0.0,,True,False,False,False,run_1,NoHierarchy
3,p059,0.2567864444963327,1.0,0.23781608212159439,0.0,,True,False,False,False,run_1,NoHierarchy
4,p059,0.2959925767825492,1.0,0.4441519326839376,0.0,,True,False,False,False,run_1,NoHierarchy
5,p059,0.2568297558211905,1.0,0.36959562972587,0.0,,True,False,False,False,run_1,NoHierarchy
6,p059,0.28668442706545566,1.0,0.37764872758924845,0.0,,True,False,False,False,run_1,NoHierarchy
7,p059,0.2809266999900225,1.0,0.4814358049862276,0.0,,True,False,False,False,run_1,NoHierarchy
0,p060,0.2757359098070007,1.0,0.20473179643752665,0.0,,True,False,False,False,run_1,NoHierarchy
1,p060,0.24243046665276444,1.0,0.2850870089474383,0.0,,True,False,False,False,run_1,NoHierarchy
2,p060,0.2235381317708328,1.0,0.2941556197133162,0.0,,True,False,False,False,run_1,NoHierarchy
3,p060,0.29599220271319837,1.0,0.3612627824900266,0.0,,True,False,False,False,run_1,NoHierarchy
4,p060,0.25832441654016813,1.0,0.3385283259681015,0.0,,True,False,False,False,run_1,NoHierarchy
5,p060,0.32233607080329546,1.0,0.4163122478846983,0.0,,True,False,False,False,run_1,NoHierarchy
6,p060,0.0,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
7,p060,0.3140370597538004,1.0,0.4744387262714481,0.0,,True,False,False,False,run_1,NoHierarchy
0,p061,0.0,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
1,p061,0.26635166576344527,1.0,0.3500811747828328,0.0,,True,False,False,False,run_1,NoHierarchy
2,p061,0.333753631238927,1.0,0.4819133514625806,0.0,,True,False,False,False,run_1,NoHierarchy
3,p061,0.3185008885622212,1.0,0.44898160350888133,0.0,,True,False,False,False,run_1,NoHierarchy
4,p061,0.31454054509912116,1.0,0.4788641523231038,0.0,,True,False,False,False,run_1,NoHierarchy
5,p061,0.017056116653131972,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
6,p061,0.03328074968049199,-1.0,0.0,0.0,,False,False,False,False,run_1,NoHierarchy
7,p061,0.5028038097744605,1.0,0.5024785654559788,0.5087927089194665,,True,True,False,False,run_1,NoHierarchy
0,p062,0.28462512635374376,1.0,0.31624170735110335,0.0,,True,False,False,False,run_1,NoHierarchy
